timestamp,power_level,system_health,operational_mode,cpu_usage,memory_usage
2024-01-01 00:01:08,99.58409801990334,Good,Active,60.10901162775541,72.9901282212103
2024-01-01 00:01:09,98.28029688155722,Good,Active,51.85070121019834,72.3878563315065
2024-01-01 00:01:10,99.73836848017724,Good,Active,55.867574100684436,73.61942318721847
2024-01-01 00:01:11,101.39286408315742,Good,Active,54.78612016313081,77.47737648641372
2024-01-01 00:01:12,99.99309003675071,Good,Active,50.58377558215448,71.22534008718986
2024-01-01 00:01:13,100.09857276174806,Good,Active,55.79648410551104,77.76803983941508
2024-01-01 00:01:14,98.68606928682333,Good,Active,58.80792988237447,75.39456827342465
2024-01-01 00:01:15,100.16385281388375,Good,Standby,51.06499913253292,72.20701359989124
2024-01-01 00:01:16,98.9687574435874,Good,Standby,61.08453341998311,77.98197717717092
2024-01-01 00:01:17,98.53529154988877,Good,Active,55.08326106737999,76.2346482149015
2024-01-01 00:01:18,99.67445420750646,Good,Active,60.079965079055626,74.91489102427423
2024-01-01 00:01:19,102.10383400717853,Good,Active,66.81400452527879,76.92441448769408
2024-01-01 00:01:20,99.03013038004393,Good,Active,64.86523357837865,77.46419354514586
2024-01-01 00:01:21,98.72868212380712,Good,Active,59.057739028999634,77.66569638394262
2024-01-01 00:01:22,99.71533957089034,Good,Active,53.51310798408046,70.28779109356113
2024-01-01 00:01:23,99.73787284982016,Good,Active,46.63807199973751,75.11244446269838
2024-01-01 00:01:24,99.64054791376374,Good,Active,49.83646186084472,74.76722021168472
2024-01-01 00:01:25,99.33614419744269,Good,Active,55.131197634143994,69.60156337795833
2024-01-01 00:01:26,98.72777913766517,Good,Active,62.07385905203313,66.17448448597992
2024-01-01 00:01:27,99.68749775420787,Good,Active,50.6955464497572,73.84816691887717
2024-01-01 00:01:28,99.2615706897024,Good,Active,49.0145021326269,79.00617391190195
2024-01-01 00:01:29,99.62853465009032,Good,Active,58.72233621340219,76.14927957268081
2024-01-01 00:01:30,100.37422900039417,Good,Active,66.12553942213071,71.40254532305008
2024-01-01 00:01:31,99.48945380636903,Good,Active,55.49392487554143,74.63134352712365
2024-01-01 00:01:32,100.5269784521943,Good,Active,63.92533152455598,74.56835682627556
2024-01-01 00:01:33,100.62659301440563,Good,Active,67.5788001781703,76.7167661063881
2024-01-01 00:01:34,99.88557193182827,Good,Active,58.84587371182076,76.707894901452
2024-01-01 00:01:35,99.24461868911867,Good,Active,50.23130350101877,76.37603079426711
2024-01-01 00:01:36,101.60124700175764,Good,Maintenance,60.659970695226406,71.39560005913427
2024-01-01 00:01:37,97.98846780610795,Good,Standby,68.63147627747963,75.41050520244934
2024-01-01 00:01:38,100.97707421985677,Fair,Maintenance,45.749170441635215,75.70465455866106
2024-01-01 00:01:39,99.69208191268629,Fair,Active,59.264825470119945,78.30797037254611
2024-01-01 00:01:40,97.36600892829145,Fair,Active,51.916836754084,71.62063718931832
2024-01-01 00:01:41,99.59585135900117,Good,Active,53.708407855112924,78.29100989620669
2024-01-01 00:01:42,100.96463837723,Good,Active,58.22184440491749,75.96373101776682
2024-01-01 00:01:43,99.40629170862017,Good,Standby,65.94329425399862,78.6962293686698
2024-01-01 00:01:44,101.54511410745805,Good,Active,62.31193308352764,74.7249920131421
2024-01-01 00:01:45,98.83767165267957,Fair,Active,67.95164674183108,71.85256471290434
2024-01-01 00:01:46,98.48398213470156,Good,Active,65.50968365524247,75.09483690829056
2024-01-01 00:01:47,98.81350214350181,Good,Active,61.76430052497467,69.13977027048988
2024-01-01 00:01:48,100.1979928796873,Good,Maintenance,59.63323490721056,73.69466612271171
2024-01-01 00:01:49,101.25596287450287,Good,Active,55.23318051212377,77.0543026171233
2024-01-01 00:01:50,100.09830338366267,Good,Active,60.2626767855164,78.26868218138108
2024-01-01 00:01:51,99.81311369591862,Good,Active,49.92941882924006,71.3438831525412
2024-01-01 00:01:52,99.52759086827822,Good,Standby,59.31396052459682,78.80534329150352
2024-01-01 00:01:53,99.44640054225037,Good,Active,56.12705779772556,70.84060346589933
2024-01-01 00:01:54,99.16947099088809,Good,Active,56.5836021678999,73.53769445853882
2024-01-01 00:01:55,99.05352893072589,Good,Active,54.64010442001912,73.96820124205962
2024-01-01 00:01:56,101.13852804296201,Good,Active,62.17856174256793,75.55446542941793
2024-01-01 00:01:57,99.00405607502935,Good,Active,62.27164306370385,76.60681745480134
2024-01-01 00:01:58,100.35288925467356,Good,Active,70.54767236210756,67.80101364881229
2024-01-01 00:01:59,100.03520339364619,Good,Standby,68.0324129542481,80.59233516051802
2024-01-01 00:02:00,98.31135711139682,Fair,Active,58.68123346705239,76.12669780345452
2024-01-01 00:02:01,98.61604889925603,Good,Active,61.31957364673395,79.9550478066042
2024-01-01 00:02:02,98.9589543931646,Good,Active,64.44731489487694,73.4624067349648
2024-01-01 00:02:03,99.36537929958577,Good,Active,57.231080782694,75.7270816303876
2024-01-01 00:02:04,98.96763914915343,Good,Active,64.70721310647674,75.82818646962437
2024-01-01 00:02:05,99.07327089464181,Good,Active,63.81122349373557,72.14399343917833
2024-01-01 00:02:06,100.20873586690803,Good,Active,46.7719983691181,74.33989708308334
2024-01-01 00:02:07,97.55764135205334,Good,Active,55.72653372420002,73.44707849937123
2024-01-01 00:02:08,98.84810282109304,Fair,Active,67.65431018248772,73.47989231864776
2024-01-01 00:02:09,98.91247711948294,Good,Active,61.859704984805795,72.85198100907732
2024-01-01 00:02:10,98.57566656699699,Good,Active,59.717497762131536,71.00997758860224
2024-01-01 00:02:11,98.79874355067841,Good,Active,60.566401232941786,77.04316467354518
2024-01-01 00:02:12,101.36900206232522,Good,Active,58.806867084179764,72.16537462307478
2024-01-01 00:02:13,99.5080658071412,Good,Standby,58.87704944378245,76.60162274607092
2024-01-01 00:02:14,99.34340063684903,Fair,Active,60.837421879259175,74.88625333243425
2024-01-01 00:02:15,98.71455179913771,Good,Maintenance,63.00462674834846,71.9001567686073
2024-01-01 00:02:16,99.42865247952378,Good,Active,61.973516536998204,75.28286080270743
2024-01-01 00:02:17,98.31599429836702,Good,Active,60.346681115509696,74.14464146347959
2024-01-01 00:02:18,101.81572461019293,Good,Active,57.16667651877589,76.20467508494568
2024-01-01 00:02:19,98.7255607537742,Good,Active,57.62261425934801,77.57543490626199
2024-01-01 00:02:20,98.73472333085732,Good,Active,71.63247983275019,79.17894566051434
2024-01-01 00:02:21,99.3235644975378,Good,Active,68.71924635179107,74.41583349419876
2024-01-01 00:02:22,99.31053977787309,Good,Active,65.1140366789085,76.8641961111443
2024-01-01 00:02:23,100.1894706479336,Good,Active,70.51341202883317,74.37886252193245
2024-01-01 00:02:24,100.07615604872186,Good,Active,56.65552619140476,73.66668834495479
2024-01-01 00:02:25,99.04735107569883,Good,Maintenance,66.03059154425648,70.645320304588
2024-01-01 00:02:26,99.5613639389146,Good,Active,65.26021179800091,75.79580271902464
2024-01-01 00:02:27,99.53815020968057,Good,Standby,63.341601307957546,72.0767342811285
2024-01-01 00:02:28,99.26552090514787,Good,Active,57.94404007121108,77.9418908928726
2024-01-01 00:02:29,100.04212154715681,Fair,Active,66.67298852891491,74.66496644264534
2024-01-01 00:02:30,99.36333536821816,Good,Active,56.481754398613056,76.89482645585662
2024-01-01 00:02:31,98.67780101701689,Good,Active,54.66275317412296,82.59577630231306
2024-01-01 00:02:32,99.88464638110246,Good,Active,63.856921483665765,75.07004291314466
2024-01-01 00:02:33,101.10464161317599,Good,Active,58.062531601393815,72.91930054417973
2024-01-01 00:02:34,100.3179863076305,Fair,Active,62.605821747743555,78.9870630919184
2024-01-01 00:02:35,99.5942252800641,Good,Active,53.77093427945762,74.21579520246304
2024-01-01 00:02:36,100.50968162689257,Good,Active,56.043090460785606,73.99685257327167
2024-01-01 00:02:37,100.32024591191852,Good,Active,57.973068829182104,73.51308607438791
2024-01-01 00:02:38,100.67080829230602,Good,Maintenance,51.61820117163689,72.91572219911926
2024-01-01 00:02:39,99.6207706073126,Good,Active,56.38432541219767,77.66279665555099
2024-01-01 00:02:40,99.4157347255541,Fair,Active,57.69667384439201,74.8114574529703
2024-01-01 00:02:41,101.35705715800762,Good,Active,60.01402313245909,70.78374517861214
2024-01-01 00:02:42,100.97276878639312,Fair,Active,68.84766993377274,74.50784155794402
2024-01-01 00:02:43,101.58171757016076,Good,Active,56.401081604174614,71.31000440586774
2024-01-01 00:02:44,100.07816225029259,Good,Active,61.806734248779236,67.87923409358044
2024-01-01 00:02:45,98.45625426334261,Good,Active,59.77038441826078,71.90737589393113
2024-01-01 00:02:46,98.8584493039655,Good,Active,56.284558652009714,69.23211167262451
2024-01-01 00:02:47,97.93910951226955,Good,Active,58.77714553879521,68.210352962639
2024-01-01 00:02:48,99.13298495158703,Good,Active,64.7073605479129,75.7368868801211
2024-01-01 00:02:49,99.28644476069219,Good,Standby,63.30704093305498,73.35105207434883
2024-01-01 00:02:50,98.83347970974455,Good,Active,56.03811024747336,76.7906919013819
2024-01-01 00:02:51,98.1181023045538,Good,Active,61.71914619020287,70.6833533541493
2024-01-01 00:02:52,98.8770387452192,Good,Active,63.771226359850026,71.65402079499854
2024-01-01 00:02:53,99.09690525177739,Good,Active,60.629156091812796,70.93293985450934
2024-01-01 00:02:54,99.05551929828293,Good,Active,62.50052421133213,73.0604210077177
2024-01-01 00:02:55,100.32849357036896,Good,Active,58.07701608929968,72.36285509400786
2024-01-01 00:02:56,99.2205954304496,Good,Active,69.96929676458184,69.57203161688419
2024-01-01 00:02:57,99.86170989833373,Good,Active,61.372521020191854,72.74497292416962
2024-01-01 00:02:58,99.86760657652444,Good,Active,59.7086355256885,74.67656650092736
2024-01-01 00:02:59,100.17399668032638,Good,Active,62.71282796636813,72.73883619700966
2024-01-01 00:03:00,98.62165307386688,Good,Active,57.19133658352663,73.17502784087655
2024-01-01 00:03:01,101.04179098784111,Good,Active,56.0617025408096,72.89947962988546
2024-01-01 00:03:02,100.54385287982323,Good,Active,54.776909746241536,70.77270166825768
2024-01-01 00:03:03,98.7822884884716,Good,Active,54.15326361225273,77.62003863195794
2024-01-01 00:03:04,99.82005172561847,Good,Active,60.34330219903611,69.60748889995938
2024-01-01 00:03:05,99.09375920337104,Good,Active,58.23067791816611,74.17529927420956
2024-01-01 00:03:06,99.08719276885638,Fair,Maintenance,59.27535321404508,69.51185829005898
2024-01-01 00:03:07,101.13839756336884,Good,Maintenance,52.03444294600873,70.49982441524446
2024-01-01 00:03:08,99.96268247569958,Good,Active,67.54197657786847,75.69557650116151
2024-01-01 00:03:09,100.20224803373375,Good,Active,70.8354277342904,72.76753043098626
2024-01-01 00:03:10,99.04133443753896,Good,Active,55.98026777135236,70.86027869227289
2024-01-01 00:03:11,99.15856215202066,Good,Standby,61.690966170930224,74.99781984657213
2024-01-01 00:03:12,99.15647464297929,Good,Active,59.86882187230225,70.19839233396343
2024-01-01 00:03:13,100.2085153710864,Good,Standby,58.841971848944326,72.21386545353074
2024-01-01 00:03:14,99.9088808086653,Good,Active,64.62292723624981,66.02963715372653
2024-01-01 00:03:15,98.50409688785716,Good,Active,62.076122883655174,67.4503543765251
2024-01-01 00:03:16,100.0881003978532,Good,Standby,49.59365662897471,73.2365746089193
2024-01-01 00:03:17,99.8472140303517,Good,Active,63.04727409183534,64.67635538054593
2024-01-01 00:03:18,100.8719172072116,Fair,Active,54.90839358265463,68.91529542106692
2024-01-01 00:03:19,99.74776994630021,Good,Active,58.39451449598643,68.34566187273403
2024-01-01 00:03:20,101.81306777989167,Good,Active,62.66733143480567,69.72225854427002
2024-01-01 00:03:21,100.08431618714837,Good,Active,59.07183675898737,75.91057517546648
2024-01-01 00:03:22,98.81187019975059,Good,Active,56.77718936410549,70.93533382904225
2024-01-01 00:03:23,99.90427151215515,Good,Active,62.96376806767357,70.87601014581186
2024-01-01 00:03:24,99.36061775084812,Good,Active,71.51906142134641,74.66052100804335
2024-01-01 00:03:25,99.64607065796228,Good,Active,59.85477357657547,70.16389349662845
2024-01-01 00:03:26,99.23590611242122,Good,Active,51.63055399541783,70.59025295598023
2024-01-01 00:03:27,98.14024962632584,Good,Maintenance,58.96001086879089,68.03665285127508
2024-01-01 00:03:28,98.27589610685372,Good,Active,59.540715726619105,72.91919037901263
2024-01-01 00:03:29,100.34202198230204,Good,Active,55.509629575873475,70.28106582734135
2024-01-01 00:03:30,98.7137273353006,Good,Active,60.346098585135024,68.51204038727008
2024-01-01 00:03:31,97.02071288433366,Good,Active,71.46122818353439,75.93088440428879
2024-01-01 00:03:32,98.60613617968816,Good,Standby,63.67511706528179,69.79597348926887
2024-01-01 00:03:33,100.22089724436658,Good,Maintenance,48.35384225703168,68.68774054657862
2024-01-01 00:03:34,99.43828686350265,Good,Active,51.64310694593595,70.21883892559235
2024-01-01 00:03:35,98.88000183564823,Good,Active,60.60976822882652,70.95441708003392
2024-01-01 00:03:36,100.11552169409879,Fair,Active,61.24249263066733,67.89739899389996
2024-01-01 00:03:37,97.7142990109739,Fair,Active,58.83164391305933,72.46337503994603
2024-01-01 00:03:38,99.1624671066654,Good,Standby,50.3201822976386,71.29089303945196
2024-01-01 00:03:39,98.75777391071041,Good,Active,63.72695883167213,64.55088088546499
2024-01-01 00:03:40,100.16325233238669,Good,Active,67.46536140397406,69.9097514381036
2024-01-01 00:03:41,97.14170147853514,Good,Active,58.964229573608044,72.9600127864559
2024-01-01 00:03:42,99.99285614998685,Good,Active,58.89195080914359,71.57764543755832
2024-01-01 00:03:43,99.73201937623423,Good,Active,70.13709889802647,73.38477600461461
2024-01-01 00:03:44,98.20789959218979,Good,Maintenance,68.28843720883658,68.40355077858901
2024-01-01 00:03:45,100.66114084426691,Good,Active,62.959784791890115,68.41976361011515
2024-01-01 00:03:46,98.86000823186632,Good,Active,49.57481800118475,65.70143036335266
2024-01-01 00:03:47,98.46277683643572,Fair,Active,61.15819993024595,71.32822483636323
2024-01-01 00:03:48,99.89315586649454,Good,Active,61.788835962896485,68.6858496606303
2024-01-01 00:03:49,98.98740557851343,Good,Active,57.03230802208105,73.59914044552707
2024-01-01 00:03:50,99.5844637988478,Good,Active,50.77555307129509,68.01351258869303
2024-01-01 00:03:51,99.53120297448515,Fair,Active,61.97846716650833,66.26762534460488
2024-01-01 00:03:52,98.83909908238499,Good,Standby,49.530295510188594,66.17499444108141
2024-01-01 00:03:53,100.15910853321799,Good,Active,55.15386448465836,70.81802211028717
2024-01-01 00:03:54,99.56613311076555,Good,Active,55.64805021843709,65.60726116532955
2024-01-01 00:03:55,99.00974625262012,Fair,Maintenance,47.84993767057064,67.69331460646289
2024-01-01 00:03:56,97.91333008882665,Good,Active,49.95136871433535,67.88818465413138
2024-01-01 00:03:57,99.04685349053503,Good,Active,51.572946714735046,66.2767962562183
2024-01-01 00:03:58,97.582784762872,Good,Active,59.97711358203342,65.99340767692044
2024-01-01 00:03:59,98.39806698590688,Good,Active,62.539953770116774,69.73946506753774
2024-01-01 00:04:00,98.64407457668484,Good,Active,60.965541721894105,70.41022529577798
2024-01-01 00:04:01,101.54221445959982,Good,Active,46.63682667918654,66.32490858839307
2024-01-01 00:04:02,100.08350057119051,Fair,Active,61.124398488866156,62.075412391320384
2024-01-01 00:04:03,98.95107089431615,Good,Active,59.89040554864305,71.39416531861056
2024-01-01 00:04:04,98.51520811956509,Good,Maintenance,64.17244609830983,70.23683872629657
2024-01-01 00:04:05,98.99395514359965,Good,Standby,53.67545104701555,72.8361619505045
2024-01-01 00:04:06,97.67587641100994,Good,Active,43.04270393363005,64.57355705624467
2024-01-01 00:04:07,99.05234727516897,Good,Active,59.3461953907884,60.935364920219925
2024-01-01 00:04:08,97.61759156341236,Good,Active,41.178953272638644,68.92896223300245
2024-01-01 00:04:09,97.9649458403975,Good,Standby,50.231159377271254,68.26997911144424
2024-01-01 00:04:10,99.66005119262644,Good,Active,56.86256950390859,69.12179543887308
2024-01-01 00:04:11,98.78671419615118,Good,Active,52.424403963687446,64.00868480618145
2024-01-01 00:04:12,99.73398073018225,Good,Active,53.8161260052803,64.76553656473475
2024-01-01 00:04:13,97.58236354383394,Good,Active,55.79743134081157,71.34906883746272
2024-01-01 00:04:14,99.46498962481752,Good,Active,61.38884862797476,63.213023652806086
2024-01-01 00:04:15,100.28164002738647,Good,Active,55.917799151221004,67.28892815689643
2024-01-01 00:04:16,100.14282972001818,Good,Active,57.44623239770639,66.0628305593958
2024-01-01 00:04:17,99.09368618749357,Good,Active,53.66026771115095,63.43656110348154
2024-01-01 00:04:18,98.40338555131677,Good,Active,51.87042847591559,62.193148797346375
2024-01-01 00:04:19,98.49608943283343,Good,Active,52.11052816190141,69.5791748325463
2024-01-01 00:04:20,99.7531767575379,Good,Active,47.25433853167913,64.16859649218263
2024-01-01 00:04:21,100.57713373347767,Good,Active,61.1751832601329,69.80371729557302
2024-01-01 00:04:22,99.52797780377934,Good,Active,59.160292315765744,69.30584940645144
2024-01-01 00:04:23,98.7168096611148,Good,Active,56.73644560918678,64.80331450478623
2024-01-01 00:04:24,98.58255365969052,Good,Active,47.87460097144084,66.00297551425382
2024-01-01 00:04:25,100.59041192841019,Good,Active,65.21574188570682,64.93787070951649
2024-01-01 00:04:26,97.9947389408253,Good,Active,54.02118893416208,68.95633416093227
2024-01-01 00:04:27,99.11579086476735,Good,Maintenance,53.67912093704039,73.46216166576761
2024-01-01 00:04:28,98.90576685879665,Good,Active,56.73985286165106,68.56118055293886
2024-01-01 00:04:29,100.2572551058763,Good,Active,44.9179225219901,70.59403129431911
2024-01-01 00:04:30,98.39036475442623,Good,Active,49.88688813658807,63.77540827637218
2024-01-01 00:04:31,98.91513823943916,Good,Active,58.60531943914841,66.88691739239962
2024-01-01 00:04:32,98.89788031031914,Good,Active,56.15236540537086,66.31427215508127
2024-01-01 00:04:33,100.26778486520931,Good,Active,54.546856214999465,65.63108680593837
2024-01-01 00:04:34,99.62144371701748,Good,Active,54.74027138723605,73.77443692211904
2024-01-01 00:04:35,97.48224090575393,Good,Active,62.030021821831184,67.97009448293042
2024-01-01 00:04:36,101.3069917116362,Good,Standby,57.74338228740345,66.50236890508873
2024-01-01 00:04:37,98.43398399670346,Good,Active,52.773755698360596,64.72106226994975
2024-01-01 00:04:38,98.64043351925896,Poor,Active,55.59118734662925,67.91308376712628
2024-01-01 00:04:39,99.94686279710061,Good,Active,59.050142977349644,64.40905734920018
2024-01-01 00:04:40,99.67902831233064,Good,Active,51.27629565109916,72.72365044424251
2024-01-01 00:04:41,99.31942477607801,Good,Active,55.10057716643284,65.0782463578936
2024-01-01 00:04:42,97.55817448979208,Fair,Active,44.24231802246419,63.37210352948334
2024-01-01 00:04:43,99.25442721157499,Good,Active,48.39276180617866,61.43819484226918
2024-01-01 00:04:44,99.53813959165461,Good,Active,61.777433011220495,64.36273762701941
2024-01-01 00:04:45,97.70791332308181,Good,Standby,42.99935577606397,61.92537720049656
2024-01-01 00:04:46,98.02696385407661,Good,Active,53.73496254848402,66.28247784360425
2024-01-01 00:04:47,98.99283739988259,Good,Active,50.73303447262599,64.81958773978079
2024-01-01 00:04:48,98.7177597459961,Good,Active,49.19497214330882,59.755297919270184
2024-01-01 00:04:49,99.67387497085359,Good,Active,57.13046766868878,68.54780415051135
2024-01-01 00:04:50,97.96710367037639,Good,Active,48.459437457659774,66.40445196191013
2024-01-01 00:04:51,99.14468640391313,Good,Active,53.4477566418539,67.1686000735913
2024-01-01 00:04:52,99.20332498306452,Good,Active,49.61404283472277,63.47342742930638
2024-01-01 00:04:53,98.814096947622,Good,Active,51.61608262377639,64.73084543321872
2024-01-01 00:04:54,98.7300701632548,Good,Active,59.657651793263305,72.21908686656232
2024-01-01 00:04:55,100.32892176176263,Good,Active,54.51081541812425,68.45977364845346
2024-01-01 00:04:56,98.23395620129008,Good,Standby,52.5986790163698,69.85269813905374
2024-01-01 00:04:57,99.1484852477932,Poor,Active,54.19982982997247,66.16681296264495
2024-01-01 00:04:58,100.88937477738624,Good,Active,53.369192421329785,64.41172712471462
2024-01-01 00:04:59,100.12933643571017,Good,Active,44.00056398690069,67.64300010683885
2024-01-01 00:05:00,98.27468031301761,Good,Active,52.365815400389735,65.61413766686637
2024-01-01 00:05:01,98.76037771713872,Good,Active,50.04717302270524,65.37879529625592
2024-01-01 00:05:02,97.17945118421343,Good,Active,56.912711405968494,66.22309751494221
2024-01-01 00:05:03,97.65657876903626,Good,Active,53.84037719367012,58.41319349142834
2024-01-01 00:05:04,98.24360842778361,Good,Active,52.68049244173854,59.02725384139339
2024-01-01 00:05:05,100.9171482324081,Good,Active,60.74605060587681,67.34048437598398
2024-01-01 00:05:06,98.4129015903111,Good,Active,53.78162938512807,59.17561696217456
2024-01-01 00:05:07,100.38422972078578,Good,Active,61.67188264093949,66.38710128451633
2024-01-01 00:05:08,99.52354761734668,Good,Active,48.794994195858806,68.94220077091094
2024-01-01 00:05:09,100.08676780781767,Good,Active,42.60713482542961,66.77770204927272
2024-01-01 00:05:10,97.88250838538366,Good,Active,51.34813504745769,66.90777048510695
2024-01-01 00:05:11,98.62431281043848,Good,Active,48.335838556386136,63.19549196849695
2024-01-01 00:05:12,99.58230319290347,Fair,Active,47.379552634656264,72.50480230756942
2024-01-01 00:05:13,100.21472962129914,Good,Active,57.51047039183075,62.22350256709422
2024-01-01 00:05:14,97.70820226983712,Good,Active,51.53787106749712,58.36276990363121
2024-01-01 00:05:15,99.31931824342784,Good,Active,49.82699340366412,64.07598164326606
2024-01-01 00:05:16,98.12948685058733,Fair,Active,51.35904538056837,60.484831980089815
2024-01-01 00:05:17,98.75965205723804,Good,Active,49.5863264999733,66.36307334728785
2024-01-01 00:05:18,100.38840159602307,Good,Active,48.09188189673683,69.66676924329445
2024-01-01 00:05:19,100.03821389784508,Good,Maintenance,52.209960876074646,59.3752590458601
2024-01-01 00:05:20,98.21969510960544,Good,Active,58.263476718391544,59.96396525030279
